Block Type,96well,,,
Chemistry,TAQMAN,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.3\experiments\qPCR_brk_2024-11-08.eds,,,
Experiment Run End Time,2024-11-08 12:46:44 PM EST,,,
Instrument Type,steponeplus,,,
Passive Reference,ROX,,,
,,,,
Well,Cycle,Target Name,Rn,?Rn
G4,40,BRK2,2.210599422,1.836099029
G5,1,BRK2,0.326155156,-0.001126676
G5,2,BRK2,0.327292323,-0.001321214
G5,3,BRK2,0.329259098,-0.000686143
G5,4,BRK2,0.330478638,-0.000798307
G5,5,BRK2,0.332191706,-0.000416944
G5,6,BRK2,0.333881468,-5.88866E-05
G5,7,BRK2,0.334912062,-0.000359997
G5,8,BRK2,0.336783886,0.000180123
G5,9,BRK2,0.33839643,0.000460963
G5,10,BRK2,0.339773804,0.000506632
G5,11,BRK2,0.341169685,0.000570809
G5,12,BRK2,0.342464983,0.000534403
G5,13,BRK2,0.34393394,0.000671655
G5,14,BRK2,0.345403701,0.000809712
G5,15,BRK2,0.346322626,0.000396932
G5,16,BRK2,0.347807586,0.000550188
G5,17,BRK2,0.349023461,0.000434359
G5,18,BRK2,0.350102037,0.00018123
G5,19,BRK2,0.350831032,-0.00042148
G5,20,BRK2,0.35246098,-0.000123235
G5,21,BRK2,0.353704274,-0.000211646
G5,22,BRK2,0.354690284,-0.000557341
G5,23,BRK2,0.355524331,-0.001054998
G5,24,BRK2,0.356916666,-0.000994367
G5,25,BRK2,0.35762012,-0.001622618
G5,26,BRK2,0.35995546,-0.000618982
G5,27,BRK2,0.362129569,0.000223423
G5,28,BRK2,0.365642369,0.002404518
G5,29,BRK2,0.371481001,0.006911446
G5,30,BRK2,0.382004976,0.016103717
G5,31,BRK2,0.402714193,0.035481229
G5,32,BRK2,0.440323204,0.071758538
G5,33,BRK2,0.508599758,0.138703391
G5,34,BRK2,0.62784487,0.256616801
G5,35,BRK2,0.81463778,0.442077994
G5,36,BRK2,1.074245572,0.700354099
G5,37,BRK2,1.383408666,1.008185506
G5,38,BRK2,1.708699346,1.332144499
G5,39,BRK2,2.027517796,1.649631143
G5,40,BRK2,2.303089857,1.923871517
G6,1,BRK2,0.426830083,-0.003591765
G6,2,BRK2,0.429761916,-0.001631963
G6,3,BRK2,0.431682736,-0.000683176
G6,4,BRK2,0.433350116,1.21722E-05
G6,5,BRK2,0.43448773,0.000177755
G6,6,BRK2,0.435783297,0.000501289
G6,7,BRK2,0.436605185,0.000351146
G6,8,BRK2,0.437697679,0.000471607
G6,9,BRK2,0.438873649,0.000675545
G6,10,BRK2,0.439291328,0.000121193
G6,11,BRK2,0.440658361,0.000516193
G6,12,BRK2,0.441460639,0.00034644
G6,13,BRK2,0.442578077,0.000491846
G6,14,BRK2,0.443606079,0.000547815
G6,15,BRK2,0.444320083,0.000289787
G6,16,BRK2,0.44443664,-0.000565688
G6,17,BRK2,0.446388483,0.000414124
G6,18,BRK2,0.446042776,-0.000903615
G6,19,BRK2,0.447556287,-0.000362136
G6,20,BRK2,0.447957903,-0.000932552
G6,21,BRK2,0.448727548,-0.001134939
G6,22,BRK2,0.449876994,-0.000957525
G6,23,BRK2,0.449985683,-0.001820868
G6,24,BRK2,0.451358676,-0.001419907
G6,25,BRK2,0.452254832,-0.001495783
G6,26,BRK2,0.453451037,-0.00127161
G6,27,BRK2,0.455193222,-0.000501457
G6,28,BRK2,0.458508343,0.001841632
G6,29,BRK2,0.462929457,0.005290715
G6,30,BRK2,0.472165734,0.013554959
G6,31,BRK2,0.488463193,0.028880386
G6,32,BRK2,0.519690871,0.059136033
G6,33,BRK2,0.578762889,0.117236018
G6,34,BRK2,0.684852779,0.222353876
G6,35,BRK2,0.864701748,0.401230812
G6,36,BRK2,1.141181827,0.676738858
G6,37,BRK2,1.49946022,1.034045219
G6,38,BRK2,1.902149558,1.435762525
G6,39,BRK2,2.29341054,1.826051474
G6,40,BRK2,2.642154217,2.173823118
G7,1,BRK2,0.397746474,0.001279572
G7,2,BRK2,0.39678818,-0.00056695
G7,3,BRK2,0.397922844,-0.000320515
G7,4,BRK2,0.39883393,-0.000297657
G7,5,BRK2,0.400260687,0.00024087
G7,6,BRK2,0.400792331,-0.000115715
G7,7,BRK2,0.402228117,0.000431843
G7,8,BRK2,0.403008878,0.000324375
G7,9,BRK2,0.403861433,0.000288701
G7,10,BRK2,0.404778928,0.000317967
G7,11,BRK2,0.405592591,0.000243401
G7,12,BRK2,0.406815827,0.000578409
G7,13,BRK2,0.407584339,0.000458692
G7,14,BRK2,0.408349574,0.000335698
G7,15,BRK2,0.409782439,0.000880335
G7,16,BRK2,0.410532624,0.00074229
G7,17,BRK2,0.410770625,9.20625E-05
G7,18,BRK2,0.411778837,0.000212046
G7,19,BRK2,0.413003027,0.000548007
G7,20,BRK2,0.413230985,-0.000112263
G7,21,BRK2,0.414027631,-0.000203846
G7,22,BRK2,0.414668024,-0.000451683
G7,23,BRK2,0.415535837,-0.000472098
G7,24,BRK2,0.416821301,-7.4863E-05
G7,25,BRK2,0.417001784,-0.000782609
G7,26,BRK2,0.418262839,-0.000409782
G7,27,BRK2,0.419068694,-0.000492156
G7,28,BRK2,0.419545174,-0.000903906
G7,29,BRK2,0.419900268,-0.00143704
G7,30,BRK2,0.420483023,-0.001742514
G7,31,BRK2,0.421666652,-0.001447114
G7,32,BRK2,0.422474056,-0.001527938
G7,33,BRK2,0.423745215,-0.001145008
G7,34,BRK2,0.424298078,-0.001480374
G7,35,BRK2,0.425478458,-0.001188222
G7,36,BRK2,0.427220017,-0.000334893
G7,37,BRK2,0.428985536,0.000542398
G7,38,BRK2,0.43233043,0.002999062
G7,39,BRK2,0.435923636,0.00570404
G7,40,BRK2,0.443422437,0.012314612
G8,1,BRK2,0.336527914,-0.000730716
G8,2,BRK2,0.338121414,-0.000480519
G8,3,BRK2,0.339583904,-0.000361332
G8,4,BRK2,0.340811908,-0.000476631
G8,5,BRK2,0.342721581,8.97396E-05
G8,6,BRK2,0.34402597,5.08246E-05
G8,7,BRK2,0.345403552,8.51041E-05
G8,8,BRK2,0.347209483,0.000547732
G8,9,BRK2,0.348285794,0.00028074
G8,10,BRK2,0.349517912,0.000169555
G8,11,BRK2,0.351256847,0.000565187
G8,12,BRK2,0.352636456,0.000601493
G8,13,BRK2,0.353709489,0.000331223
G8,14,BRK2,0.35488236,0.00016079
G8,15,BRK2,0.356360435,0.000295563
G8,16,BRK2,0.357659072,0.000250897
G8,17,BRK2,0.358776033,2.45548E-05
G8,18,BRK2,0.359898895,-0.000195886
G8,19,BRK2,0.360783219,-0.000654865
G8,20,BRK2,0.362081736,-0.000699651
G8,21,BRK2,0.363575518,-0.000549172
G8,22,BRK2,0.364612281,-0.000855712
G8,23,BRK2,0.365583301,-0.001227996
G8,24,BRK2,0.366653413,-0.001501187
G8,25,BRK2,0.368645489,-0.000852413
G8,26,BRK2,0.370256364,-0.000584841
G8,27,BRK2,0.373072207,0.000887699
G8,28,BRK2,0.377146393,0.003618582
G8,29,BRK2,0.384732634,0.00986152
G8,30,BRK2,0.398843914,0.022629498
G8,31,BRK2,0.42510432,0.047546599
G8,32,BRK2,0.47454527,0.095644243
G8,33,BRK2,0.56246841,0.18222408
G8,34,BRK2,0.710274577,0.328686953
G8,35,BRK2,0.934513509,0.551582575
G8,36,BRK2,1.228439927,0.844165683
G8,37,BRK2,1.561115265,1.17549777
G8,38,BRK2,1.894287229,1.507326365
G8,39,BRK2,2.191519976,1.803215861
G8,40,BRK2,2.432928324,2.04328084
G9,1,BRK2,0.336178869,0.001780229
G9,2,BRK2,0.336805195,0.001165381
G9,3,BRK2,0.337203562,0.000322575
G9,4,BRK2,0.338263929,0.000141768
G9,5,BRK2,0.339483112,0.000119777
G9,6,BRK2,0.340587616,-1.68927E-05
G9,7,BRK2,0.341678917,-0.000166765
G9,8,BRK2,0.343289644,0.000202787
G9,9,BRK2,0.344418824,9.07936E-05
G9,10,BRK2,0.345631689,6.2485E-05
G9,11,BRK2,0.346763432,-4.69456E-05
G9,12,BRK2,0.348401874,0.000350323
G9,13,BRK2,0.349467307,0.000174582
G9,14,BRK2,0.350720853,0.000186954
G9,15,BRK2,0.351831019,5.59461E-05
G9,16,BRK2,0.352937877,-7.83694E-05
G9,17,BRK2,0.354182959,-7.44618E-05
G9,18,BRK2,0.355320156,-0.000178439
G9,19,BRK2,0.356603026,-0.000136742
G9,20,BRK2,0.35749644,-0.000484501
G9,21,BRK2,0.358259737,-0.000962378
G9,22,BRK2,0.359319866,-0.001143424
G9,23,BRK2,0.360644281,-0.001060182
G9,24,BRK2,0.361688435,-0.001257202
G9,25,BRK2,0.364089638,-9.71727E-05
G9,26,BRK2,0.366277516,0.000849531
G9,27,BRK2,0.369815111,0.003145953
G9,28,BRK2,0.375239134,0.007328802
G9,29,BRK2,0.386023045,0.016871538
G9,30,BRK2,0.405884326,0.035491645
G9,31,BRK2,0.442617297,0.070983447
G9,32,BRK2,0.509815097,0.136940077
G9,33,BRK2,0.626858652,0.25274244
G9,34,BRK2,0.81512332,0.43976593
G9,35,BRK2,1.081864238,0.705265701
G9,36,BRK2,1.406757712,1.028918028
G9,37,BRK2,1.748779893,1.369699001
G9,38,BRK2,2.07494998,1.694627881
G9,39,BRK2,2.355187893,1.973624706
G9,40,BRK2,2.570500374,2.18769598
G10,1,BRK2,0.400466323,0.000897823
G10,2,BRK2,0.401735425,0.001591166
G10,3,BRK2,0.402134955,0.001414937
G10,4,BRK2,0.402501225,0.001205449
G10,5,BRK2,0.402807772,0.000936237
G10,6,BRK2,0.403276145,0.000828851
G10,7,BRK2,0.404073685,0.001050632
G10,8,BRK2,0.404258043,0.000659231
G10,9,BRK2,0.404605836,0.000431265
G10,10,BRK2,0.404546708,-0.000203622
G10,11,BRK2,0.40545395,0.000127861
G10,12,BRK2,0.405163348,-0.0007385
G10,13,BRK2,0.405829132,-0.000648475
G10,14,BRK2,0.406138271,-0.000915094
G10,15,BRK2,0.406771481,-0.000857643
G10,16,BRK2,0.406746626,-0.001458257
G10,17,BRK2,0.407911897,-0.000868746
G10,18,BRK2,0.408238202,-0.001118199
G10,19,BRK2,0.408771157,-0.001161003
G10,20,BRK2,0.409239262,-0.001268657
G10,21,BRK2,0.409021735,-0.002061943
G10,22,BRK2,0.410153091,-0.001506346
G10,23,BRK2,0.411326855,-0.00090834
G10,24,BRK2,0.411450446,-0.001360509
G10,25,BRK2,0.41288349,-0.000503223
G10,26,BRK2,0.413876891,-8.55813E-05
G10,27,BRK2,0.414449781,-8.84501E-05
G10,28,BRK2,0.417753428,0.002639438
G10,29,BRK2,0.422148436,0.006458687
G10,30,BRK2,0.430550218,0.014284709
G10,31,BRK2,0.447564363,0.030723097
G10,32,BRK2,0.47930491,0.061887883
G10,33,BRK2,0.538773119,0.120780334
G10,34,BRK2,0.647515833,0.228947297
G10,35,BRK2,0.834253371,0.415109068
G10,36,BRK2,1.119242549,0.699522495
G10,37,BRK2,1.494529009,1.074233174
G10,38,BRK2,1.920796394,1.499924779
G10,39,BRK2,2.336932421,1.915485024
G10,40,BRK2,2.708818913,2.286795855
G11,1,BRK2,0.390688866,0.004313075
G11,2,BRK2,0.390270412,0.003536615
G11,3,BRK2,0.389232785,0.002140981
G11,4,BRK2,0.389001071,0.001551262
G11,5,BRK2,0.389256537,0.001448722
G11,6,BRK2,0.388796151,0.000630329
G11,7,BRK2,0.389202595,0.000678767
G11,8,BRK2,0.388687015,-0.000194819
G11,9,BRK2,0.388966829,-0.000273011
G11,10,BRK2,0.389648616,5.07711E-05
G11,11,BRK2,0.389816731,-0.00013912
G11,12,BRK2,0.390130997,-0.00018286
G11,13,BRK2,0.389424354,-0.001247509
G11,14,BRK2,0.389835089,-0.00119478
G11,15,BRK2,0.389960468,-0.001427407
G11,16,BRK2,0.39012292,-0.001622961
G11,17,BRK2,0.390908211,-0.001195676
G11,18,BRK2,0.390627384,-0.001834509
G11,19,BRK2,0.391693205,-0.001126694
G11,20,BRK2,0.391934782,-0.001243123
G11,21,BRK2,0.392220527,-0.001315384
G11,22,BRK2,0.393220782,-0.000673135
G11,23,BRK2,0.392648935,-0.001602988
G11,24,BRK2,0.393008083,-0.001601846
G11,25,BRK2,0.395432979,0.000465044
G11,26,BRK2,0.398007542,0.002681601
G11,27,BRK2,0.402912289,0.007228342
G11,28,BRK2,0.411459237,0.015417284
G11,29,BRK2,0.428979009,0.032579049
G11,30,BRK2,0.462137192,0.065379225
G11,31,BRK2,0.52329284,0.126176864
G11,32,BRK2,0.636636853,0.239162877
G11,33,BRK2,0.827608168,0.429776192
G11,34,BRK2,1.121944785,0.723754823
G11,35,BRK2,1.505402327,1.10685432
G11,36,BRK2,1.935714602,1.53680861
G11,37,BRK2,2.357269287,1.958005309
G11,38,BRK2,2.728621006,2.328999043
G11,39,BRK2,3.030085564,2.630105495
G11,40,BRK2,3.246274948,2.845937014
G12,1,BRK2,0.429583222,-0.001672698
G12,2,BRK2,0.432130814,0.000508696
G12,3,BRK2,0.432757616,0.0007693
G12,4,BRK2,0.43414548,0.001790966
G12,5,BRK2,0.433719575,0.000998862
G12,6,BRK2,0.433776468,0.000689556
G12,7,BRK2,0.433895886,0.000442776
G12,8,BRK2,0.433803827,-1.54819E-05
G12,9,BRK2,0.434123576,-6.19312E-05
G12,10,BRK2,0.434199363,-0.000352342
G12,11,BRK2,0.434809387,-0.000108517
G12,12,BRK2,0.435010165,-0.000273937
G12,13,BRK2,0.43465066,-0.000999641
G12,14,BRK2,0.434672624,-0.001343875
G12,15,BRK2,0.435151488,-0.00123121
G12,16,BRK2,0.435472548,-0.001276348
G12,17,BRK2,0.43539235,-0.001722745
G12,18,BRK2,0.436125934,-0.001355359
G12,19,BRK2,0.43595776,-0.001889732
G12,20,BRK2,0.436794251,-0.001419439
G12,21,BRK2,0.437912166,-0.000667722
G12,22,BRK2,0.439497679,0.000551593
G12,23,BRK2,0.441171765,0.00185948
G12,24,BRK2,0.445294231,0.005615748
G12,25,BRK2,0.453467846,0.013423163
G12,26,BRK2,0.46925953,0.02884865
G12,27,BRK2,0.498700857,0.057923779
G12,28,BRK2,0.55379343,0.112650156
G12,29,BRK2,0.654238164,0.212728694
G12,30,BRK2,0.828856885,0.386981219
G12,31,BRK2,1.102929235,0.660687387
G12,32,BRK2,1.475570798,1.03296268
G12,33,BRK2,1.914503455,1.471529126
G12,34,BRK2,2.354464054,1.911123633
G12,35,BRK2,2.749057293,2.305350542
G12,36,BRK2,3.060643196,2.616570234
G12,37,BRK2,3.274125338,2.829686165
G12,38,BRK2,3.407121181,2.962316036
G12,39,BRK2,3.524090767,3.078919411
G12,40,BRK2,3.628482819,3.182945251
H1,1,BRK2,0.359272361,-0.000369643
H1,2,BRK2,0.358765125,-0.001233612
H1,3,BRK2,0.360331327,-2.41437E-05
H1,4,BRK2,0.361231267,0.000519064
H1,5,BRK2,0.362534523,0.001465586
H1,6,BRK2,0.363637179,0.002211509
H1,7,BRK2,0.36305669,0.001274286
H1,8,BRK2,0.36318168,0.001042543
H1,9,BRK2,0.363596946,0.001101076
H1,10,BRK2,0.362755477,-9.71263E-05
H1,11,BRK2,0.362620354,-0.000588983
H1,12,BRK2,0.363206714,-0.000359356
H1,13,BRK2,0.362843663,-0.001079141
H1,14,BRK2,0.362985581,-0.001293956
H1,15,BRK2,0.363968223,-0.000668047
H1,16,BRK2,0.364295661,-0.000697342
H1,17,BRK2,0.364725709,-0.000624028
H1,18,BRK2,0.364582151,-0.001124319
H1,19,BRK2,0.36495918,-0.001104023
H1,20,BRK2,0.365602732,-0.000817205
H1,21,BRK2,0.365332574,-0.001444097
H1,22,BRK2,0.366645634,-0.00048777
H1,23,BRK2,0.366228014,-0.001262123
H1,24,BRK2,0.366089851,-0.00175702
H1,25,BRK2,0.367471009,-0.000732594
H1,26,BRK2,0.367628008,-0.000932329
H1,27,BRK2,0.368446887,-0.000470184
H1,28,BRK2,0.368997365,-0.000276438
H1,29,BRK2,0.369812131,0.000181594
H1,30,BRK2,0.370936811,0.000949541
H1,31,BRK2,0.372411758,0.002067754
H1,32,BRK2,0.375728011,0.005027274
H1,33,BRK2,0.381994605,0.010937135
H1,34,BRK2,0.392372519,0.020958316
H1,35,BRK2,0.414168179,0.042397242
H1,36,BRK2,0.453267246,0.081139579
H1,37,BRK2,0.525651157,0.153166756
H1,38,BRK2,0.653265238,0.280424088
H1,39,BRK2,0.863372028,0.490174145
H1,40,BRK2,1.165433884,0.791879296
H2,1,BRK2,0.373942912,-0.004168893
H2,2,BRK2,0.377065241,-0.001880632
H2,3,BRK2,0.379988909,0.000208966
H2,4,BRK2,0.381088853,0.000474841
H2,5,BRK2,0.381466061,1.79792E-05
H2,6,BRK2,0.382885844,0.000603693
H2,7,BRK2,0.383632094,0.000515874
H2,8,BRK2,0.38417536,0.000225071
H2,9,BRK2,0.385170102,0.000385743
H2,10,BRK2,0.385442734,-0.000175694
H2,11,BRK2,0.386799186,0.000346689
H2,12,BRK2,0.387377113,9.05467E-05
H2,13,BRK2,0.388110369,-1.02663E-05
H2,14,BRK2,0.389147162,0.000192457
H2,15,BRK2,0.389930874,0.0001421
H2,16,BRK2,0.390056938,-0.000565906
H2,17,BRK2,0.391488492,3.15797E-05
H2,18,BRK2,0.391536295,-0.000754687
H2,19,BRK2,0.392886132,-0.000238919
H2,20,BRK2,0.393149465,-0.000809655
H2,21,BRK2,0.393915385,-0.000877805
H2,22,BRK2,0.394714803,-0.000912457
H2,23,BRK2,0.394986808,-0.00147452
H2,24,BRK2,0.396221399,-0.001073998
H2,25,BRK2,0.397353202,-0.000776265
H2,26,BRK2,0.398392111,-0.000571425
H2,27,BRK2,0.398447722,-0.001349883
H2,28,BRK2,0.400923163,0.000291488
H2,29,BRK2,0.402775377,0.001309633
H2,30,BRK2,0.407054633,0.00475482
H2,31,BRK2,0.414340615,0.011206733
H2,32,BRK2,0.42945832,0.025490368
H2,33,BRK2,0.456270069,0.051468048
H2,34,BRK2,0.506474435,0.100838348
H2,35,BRK2,0.598469555,0.191999391
H2,36,BRK2,0.756465077,0.34916085
H2,37,BRK2,1.004931331,0.596793056
H2,38,BRK2,1.3411237,0.932151318
H2,39,BRK2,1.732627988,1.322821498
H2,40,BRK2,2.128601313,1.717960835
H3,1,BRK2,0.41094324,-0.005176197
H3,2,BRK2,0.415792495,-0.001048444
H3,3,BRK2,0.418494225,0.000931784
H3,4,BRK2,0.419117361,0.000833419
H3,5,BRK2,0.420009851,0.001004408
H3,6,BRK2,0.420608997,0.000882052
H3,7,BRK2,0.421194345,0.000745897
H3,8,BRK2,0.421423882,0.000253933
H3,9,BRK2,0.4216322,-0.00025925
H3,10,BRK2,0.422668248,5.52962E-05
H3,11,BRK2,0.422954619,-0.000379835
H3,12,BRK2,0.423429579,-0.000626377
H3,13,BRK2,0.424122363,-0.000655094
H3,14,BRK2,0.425184727,-0.000314232
H3,15,BRK2,0.425703466,-0.000516995
H3,16,BRK2,0.426531047,-0.000410916
H3,17,BRK2,0.427006871,-0.000656593
H3,18,BRK2,0.427373171,-0.001011795
H3,19,BRK2,0.428542972,-0.000563496
H3,20,BRK2,0.429015249,-0.00081272
H3,21,BRK2,0.429244131,-0.00130534
H3,22,BRK2,0.430308491,-0.000962481
H3,23,BRK2,0.430832356,-0.001160118
H3,24,BRK2,0.431999832,-0.000714143
H3,25,BRK2,0.432399869,-0.001035608
H3,26,BRK2,0.434083939,-7.30401E-05
H3,27,BRK2,0.43498829,0.00010981
H3,28,BRK2,0.437609166,0.002009184
H3,29,BRK2,0.440953732,0.004632248
H3,30,BRK2,0.448086143,0.011043157
H3,31,BRK2,0.460511923,0.022747437
H3,32,BRK2,0.484665245,0.046179257
H3,33,BRK2,0.529920876,0.090713389
H3,34,BRK2,0.612298012,0.172369018
H3,35,BRK2,0.757487595,0.316837102
H3,36,BRK2,0.989779532,0.548407555
H3,37,BRK2,1.318481803,0.876388311
H3,38,BRK2,1.720858932,1.278043985
H3,39,BRK2,2.144584656,1.701048136
H3,40,BRK2,2.548351526,2.104093552
H4,1,BRK2,0.32149747,-0.00586184
H4,2,BRK2,0.325474411,-0.002889381
H4,3,BRK2,0.328834802,-0.000533473
H4,4,BRK2,0.330013245,-0.000359511
H4,5,BRK2,0.33147186,9.46214E-05
H4,6,BRK2,0.332932234,0.000550513
H4,7,BRK2,0.334233195,0.000846991
H4,8,BRK2,0.33441022,1.95346E-05
H4,9,BRK2,0.335852951,0.000457783
H4,10,BRK2,0.336945742,0.000546092
H4,11,BRK2,0.337627023,0.000222891
H4,12,BRK2,0.338694185,0.00028557
H4,13,BRK2,0.339551777,0.000138679
H4,14,BRK2,0.340239525,-0.000178055
H4,15,BRK2,0.341481447,5.93855E-05
H4,16,BRK2,0.342435658,9.11399E-06
H4,17,BRK2,0.343221813,-0.000209213
H4,18,BRK2,0.344006687,-0.000428821
H4,19,BRK2,0.34488219,-0.000557801
H4,20,BRK2,0.345698535,-0.000745938
H4,21,BRK2,0.346776873,-0.000672082
H4,22,BRK2,0.347632259,-0.000821178
H4,23,BRK2,0.34851554,-0.00094238
H4,24,BRK2,0.349255413,-0.001206989
H4,25,BRK2,0.350947708,-0.000519177
H4,26,BRK2,0.352266937,-0.000204429
H4,27,BRK2,0.354336411,0.000860562
H4,28,BRK2,0.357767642,0.00328731
H4,29,BRK2,0.363360107,0.007875293
H4,30,BRK2,0.373884916,0.017395621
H4,31,BRK2,0.392965823,0.035472047
H4,32,BRK2,0.429677248,0.071178988
H4,33,BRK2,0.496302724,0.136799976
H4,34,BRK2,0.611673832,0.251166612
H4,35,BRK2,0.796550274,0.435038567
H4,36,BRK2,1.054912448,0.692396283
H4,37,BRK2,1.366181016,1.002660394
H4,38,BRK2,1.696584463,1.332059264
H4,39,BRK2,2.008788586,1.643258929
H4,40,BRK2,2.279816628,1.913282514
H5,1,BRK2,0.31713441,-0.006342169
H5,2,BRK2,0.321643829,-0.003155106
H5,3,BRK2,0.32463944,-0.001481852
H5,4,BRK2,0.326457173,-0.000986475
H5,5,BRK2,0.328779966,1.39617E-05
H5,6,BRK2,0.329836041,-0.000252319
H5,7,BRK2,0.33172673,0.000316014
H5,8,BRK2,0.333155096,0.000422023
H5,9,BRK2,0.334534526,0.000479098
H5,10,BRK2,0.336385429,0.001007645
H5,11,BRK2,0.337112784,0.000412644
H5,12,BRK2,0.338913321,0.000890825
H5,13,BRK2,0.340001225,0.000656373
H5,14,BRK2,0.34137255,0.000705341
H5,15,BRK2,0.342437565,0.000448001
H5,16,BRK2,0.343648314,0.000336394
H5,17,BRK2,0.344808191,0.000173914
H5,18,BRK2,0.345838904,-0.000117728
H5,19,BRK2,0.347296566,1.75771E-05
H5,20,BRK2,0.34831211,-0.000289235
H5,21,BRK2,0.349290341,-0.00063336
H5,22,BRK2,0.350322247,-0.00092381
H5,23,BRK2,0.351558506,-0.001009906
H5,24,BRK2,0.35242781,-0.001462959
H5,25,BRK2,0.353667706,-0.001545419
H5,26,BRK2,0.356117666,-0.000417815
H5,27,BRK2,0.358412504,0.000554667
H5,28,BRK2,0.361866593,0.0026864
H5,29,BRK2,0.368201166,0.007698617
H5,30,BRK2,0.379740119,0.017915213
H5,31,BRK2,0.402298391,0.039151128
H5,32,BRK2,0.443538636,0.079069018
H5,33,BRK2,0.518082201,0.152290225
H5,34,BRK2,0.644661009,0.277546674
H5,35,BRK2,0.840515256,0.472078562
H5,36,BRK2,1.102882504,0.733123481
H5,37,BRK2,1.409271121,1.038189769
H5,38,BRK2,1.72347343,1.351069689
H5,39,BRK2,2.021273136,1.647547007
H5,40,BRK2,2.273841619,1.898793101
H6,1,BRK2,0.410496622,-0.006987668
H6,2,BRK2,0.416097432,-0.002235868
H6,3,BRK2,0.419047028,-0.000135281
H6,4,BRK2,0.419701159,-0.00033016
H6,5,BRK2,0.421460718,0.00058039
H6,6,BRK2,0.422223181,0.000493843
H6,7,BRK2,0.423402697,0.00082435
H6,8,BRK2,0.423856348,0.000428991
H6,9,BRK2,0.424404532,0.000128166
H6,10,BRK2,0.425765932,0.000640556
H6,11,BRK2,0.426336646,0.000362261
H6,12,BRK2,0.427298963,0.000475569
H6,13,BRK2,0.427728862,5.64581E-05
H6,14,BRK2,0.428448945,-7.24676E-05
H6,15,BRK2,0.429534435,0.000164013
H6,16,BRK2,0.430269301,4.98692E-05
H6,17,BRK2,0.430355191,-0.00071325
H6,18,BRK2,0.43137446,-0.00054299
H6,19,BRK2,0.431985825,-0.000780635
H6,20,BRK2,0.432662904,-0.000952565
H6,21,BRK2,0.433609039,-0.00085544
H6,22,BRK2,0.434207082,-0.001106406
H6,23,BRK2,0.434271991,-0.001890506
H6,24,BRK2,0.435416311,-0.001595196
H6,25,BRK2,0.436465204,-0.001395313
H6,26,BRK2,0.437442541,-0.001266985
H6,27,BRK2,0.439125597,-0.000432938
H6,28,BRK2,0.44271332,0.002305776
H6,29,BRK2,0.446816444,0.00555989
H6,30,BRK2,0.455840498,0.013734935
H6,31,BRK2,0.472382903,0.029428329
H6,32,BRK2,0.502882898,0.059079316
H6,33,BRK2,0.56027323,0.115620635
H6,34,BRK2,0.664888442,0.219386846
H6,35,BRK2,0.842771769,0.396421164
H6,36,BRK2,1.112594604,0.665394962
H6,37,BRK2,1.467075706,1.019027114
H6,38,BRK2,1.869696856,1.420799255
H6,39,BRK2,2.268051624,1.818305016
H6,40,BRK2,2.632524252,2.181928635
H7,1,BRK2,0.380556464,-0.005492236
H7,2,BRK2,0.385228723,-0.001679288
H7,3,BRK2,0.387625724,-0.000141598
H7,4,BRK2,0.38971746,0.001090827
H7,5,BRK2,0.390563875,0.001077932
H7,6,BRK2,0.390470028,0.000124774
H7,7,BRK2,0.39195618,0.000751616
H7,8,BRK2,0.39262265,0.000558774
H7,9,BRK2,0.393264443,0.000341256
H7,10,BRK2,0.394099355,0.000316858
H7,11,BRK2,0.394917756,0.000275949
H7,12,BRK2,0.395727426,0.000226307
H7,13,BRK2,0.396686912,0.000326482
H7,14,BRK2,0.396850795,-0.000368945
H7,15,BRK2,0.397595227,-0.000483824
H7,16,BRK2,0.398375511,-0.00056285
H7,17,BRK2,0.399205923,-0.000591749
H7,18,BRK2,0.399579406,-0.001077577
H7,19,BRK2,0.401409626,-0.000106668
H7,20,BRK2,0.400910646,-0.001464959
H7,21,BRK2,0.402215689,-0.001019226
H7,22,BRK2,0.403137416,-0.00095681
H7,23,BRK2,0.40324989,-0.001703647
H7,24,BRK2,0.404062301,-0.001750547
H7,25,BRK2,0.404738426,-0.001933732
H7,26,BRK2,0.406214535,-0.001316934
H7,27,BRK2,0.407316715,-0.001074065
H7,28,BRK2,0.409178138,-7.19526E-05
H7,29,BRK2,0.412723482,0.00261408
H7,30,BRK2,0.417888939,0.006920227
H7,31,BRK2,0.427441567,0.015613545
H7,32,BRK2,0.443733603,0.031046269
H7,33,BRK2,0.475375742,0.061829098
H7,34,BRK2,0.531231701,0.116825745
H7,35,BRK2,0.626764834,0.211499572
H7,36,BRK2,0.776228666,0.360104084
H7,37,BRK2,0.974225998,0.557242095
H7,38,BRK2,1.202326655,0.784483433
H7,39,BRK2,1.440179229,1.021476746
H7,40,BRK2,1.690912604,1.271350741
H8,1,BRK2,0.324224651,-0.006684808
H8,2,BRK2,0.328635812,-0.003556068
H8,3,BRK2,0.33224234,-0.001231962
H8,4,BRK2,0.333928972,-0.000827752
H8,5,BRK2,0.336121738,8.2592E-05
H8,6,BRK2,0.337442905,0.000121337
H8,7,BRK2,0.338830173,0.000226183
H8,8,BRK2,0.340260476,0.000374064
H8,9,BRK2,0.341487557,0.000318723
H8,10,BRK2,0.343025029,0.000573773
H8,11,BRK2,0.344267994,0.000534317
H8,12,BRK2,0.345545053,0.000528954
